id,company_id,move_type,name,ref,src_state,aeat_send_error
20380,1,in_invoice,S/FRA/2024/0652,FMI/6430,sent,"{
    'CSV': '5BCJEZLEZBQWLTSW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20379,1,in_invoice,S/FRA/2024/0651,FMI/6886,sent,"{
    'CSV': 'DRE536VDXHDYFMWT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20378,1,in_invoice,S/FRA/2024/0650,66862,sent,"{
    'CSV': 'AYNE25PFWLJBUSFJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20377,1,in_invoice,S/FRA/2024/0649,2024063779,sent,"{
    'CSV': '2QUEEMW5RQEWJKER',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20391,1,in_invoice,S/FRA/2024/0648,000002 TB 011439,sent,"{
    'CSV': 'PYNNESCMSBRGEY2B',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20376,1,in_invoice,S/FRA/2024/0647,20240430,sent,"{
    'CSV': '7FKCMEKZHVBHGFMX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20374,1,in_invoice,S/FRA/2024/0646,3616,sent,"{
    'CSV': 'JEBAYNK3YYMPLVST',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20373,1,in_invoice,S/FRA/2024/0645,3559,sent,"{
    'CSV': 'ZSWT3HSZXXRRTGQC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20375,1,in_invoice,S/FRA/2024/0644,3615,sent,"{
    'CSV': 'QWUHNWZKDTVPBYKP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20370,1,in_invoice,S/FRA/2024/0643,C4/109612,sent,"{
    'CSV': 'ESL843QBG88XCN6M',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20372,1,in_invoice,S/FRA/2024/0642,C4/109733,sent,"{
    'CSV': '7F4NFAG4A4FNTECT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20369,1,in_invoice,S/FRA/2024/0641,C4/110545,sent,"{
    'CSV': 'BR5B9HC97FN5F6MN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20368,1,in_invoice,S/FRA/2024/0640,240008800,sent,"{
    'CSV': '6HR5QVE2W4GBUSA5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20342,1,in_invoice,S/FRA/2024/0639,240008767,sent,"{
    'CSV': '9P6NTFH7T3KB72SN',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20341,1,in_invoice,S/FRA/2024/0638,240008844,sent,"{
    'CSV': 'BESGTW2UWFEB7TSA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20340,1,in_invoice,S/FRA/2024/0637,20240543,sent,"{
    'CSV': 'FRN3A22FTGEYHUTF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20339,1,in_invoice,S/FRA/2024/0636,09414001292,sent,"{
    'CSV': 'HWQHZ2AV24HVAQAL',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20338,1,in_invoice,S/FRA/2024/0635,A 240499,sent,"{
    'CSV': 'YHVSQF6UVWQGH8SD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20336,1,in_invoice,S/FRA/2024/0634,000002 TB 011303,sent,"{
    'CSV': 'ESS282HSGPWBEHZJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20325,1,in_invoice,S/FRA/2024/0633,240008988,sent,"{
    'CSV': 'G2XRW84Y26SYA2T4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20324,1,in_invoice,S/FRA/2024/0632,4.849,sent,"{
    'CSV': 'UA4Q3ZVPNK64USAB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20371,1,in_invoice,S/FRA/2024/0631,C4/109326,sent,"{
    'CSV': 'YJYR869W3JGZPPS5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20337,1,in_invoice,S/FRA/2024/0630,C4/110286,sent,"{
    'CSV': 'AWM3ZSQJSRR3KMLJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20335,1,in_invoice,S/FRA/2024/0629,000002 TB 012850,sent,"{
    'CSV': 'BT37FJ9F9A49AKSF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20208,1,in_invoice,S/FRA/2024/0628,000002 TB 008525,sent,"{
    'CSV': 'K77T4XKB4P9SXB4G',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20330,1,in_invoice,S/FRA/2024/0627,145285,sent,"{
    'CSV': '9YVSH9M5Z4GSKBVT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20331,1,in_invoice,S/FRA/2024/0626,2024017459,sent,"{
    'CSV': '5FAGMSZPVRRBWVN7',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20332,1,in_invoice,S/FRA/2024/0625,11-24/00687,sent,"{
    'CSV': 'QRBTLGZ7EJ58K6QJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20333,1,in_invoice,S/FRA/2024/0624,11-24/00688,sent,"{
    'CSV': '3US9AL5JK4Z6K5YK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20326,1,in_invoice,S/FRA/2024/0623,FAC-1562,sent,"{
    'CSV': 'VCGWFHTPQF9488YF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20327,1,in_invoice,S/FRA/2024/0622,BL7/2024/2/19197,sent,"{
    'CSV': '77GXKLDJQCUZ42DZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20297,1,in_invoice,S/FRA/2024/0620,259,sent_modified,"{
    'CSV': 'VKJ6VL37SXHZYRKS',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20320,1,in_invoice,S/FRA/2024/0619,3231,sent,"{
    'CSV': 'Q3AZ7CMYFLCSVURA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20321,1,in_invoice,S/FRA/2024/0618,FV24_00062,sent,"{
    'CSV': '49Q7SS4435DVUHBC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20003,1,in_invoice,S/FRA/2024/0617,CF/0000044696-2024,sent,"{
    'CSV': 'PGWRDU9H4DAAD587',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20292,1,in_invoice,S/FRA/2024/0616,AL 24000526,sent,"{
    'CSV': 'Z33DPDSWE6C7RN4B',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20294,1,in_invoice,S/FRA/2024/0614,AL 24000715,sent,"{
    'CSV': 'ZZNTQW229GENZ4DQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20314,1,in_invoice,S/FRA/2024/0613,A 240488,sent,"{
    'CSV': 'PJZC5U3YJCMCLFDL',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20307,1,in_invoice,S/FRA/2024/0612,C4 /107336,sent,"{
    'CSV': 'TNW92F6NU53TXD5Z',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20303,1,in_invoice,S/FRA/2024/0611,FMI/4986,sent,"{
    'CSV': 'JRHJRJU83H6QK4VC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20310,1,in_invoice,S/FRA/2024/0610,FMI/5678,sent,"{
    'CSV': 'V6M5D6ZEUMAMAPC6',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20313,1,in_invoice,S/FRA/2024/0609,FMI/5845,sent,"{
    'CSV': '5AV9L3LABVUSRQ5R',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20317,1,in_invoice,S/FRA/2024/0608,A 240494,sent,"{
    'CSV': 'JXQ5W347BP9N6YL3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20305,1,in_invoice,S/FRA/2024/0607,FMI/5086,sent,"{
    'CSV': 'VP77UGL4J9GBPAK2',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20296,1,in_invoice,S/FRA/2024/0606,000002 TB 008751,sent,"{
    'CSV': '4M66ZTQQJT726TBA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20299,1,in_invoice,S/FRA/2024/0605,000002 TB 008791,sent,"{
    'CSV': 'B8V7CRXL7Q7YES5U',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20301,1,in_invoice,S/FRA/2024/0604,000002 TB 008878,sent,"{
    'CSV': 'PS5Y6D9X47T37HBT',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20304,1,in_invoice,S/FRA/2024/0603,000002 TB 009105,sent,"{
    'CSV': 'WURZPBMNTPVYWDET',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20306,1,in_invoice,S/FRA/2024/0602,A 240408,sent,"{
    'CSV': '5Z7PL8H8VA6ZQPAV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20291,1,in_invoice,S/FRA/2024/0601,AL 24000438,sent,"{
    'CSV': 'AZRX5KJCVTM49D5U',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20290,1,in_invoice,S/FRA/2024/0600,AL 24000349,sent,"{
    'CSV': 'Q8XQFT6EUQY7Y267',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20289,1,in_invoice,S/FRA/2024/0599,AL 24000284,sent,"{
    'CSV': 'G64ZQKXK9V2FKTBE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20288,1,in_invoice,S/FRA/2024/0598,AL 24000197,sent,"{
    'CSV': 'XW29HMEHTRM5LUJE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20287,1,in_invoice,S/FRA/2024/0597,AL 24000116,sent,"{
    'CSV': 'ARQUQ8XQGL6RRF8P',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20293,1,in_invoice,S/FRA/2024/0596,AL 24000638,sent,"{
    'CSV': '229GFS4DWUA5MDP4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20300,1,in_invoice,S/FRA/2024/0595,A 240393,sent,"{
    'CSV': 'U8E5HWHRJ7GTDTJW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20309,1,in_invoice,S/FRA/2024/0594,A 240458,sent,"{
    'CSV': 'B5NV5LAUCGS9XLPK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20312,1,in_invoice,S/FRA/2024/0593,240027293,sent,"{
    'CSV': 'ES75JTQ2JPZQAWWA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20315,1,in_invoice,S/FRA/2024/0592,FMI/6024,sent,"{
    'CSV': '7JT5TLY27E422EFD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20392,1,in_invoice,S/FRA/2024/0590,24/19,sent,"{
    'CSV': 'VHP8N74A45W3UHFK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20394,1,in_invoice,S/FRA/2024/0589,24/28,sent,"{
    'CSV': 'C4GSHMSMDJNYXSSF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20386,1,in_invoice,S/FRA/2024/0588,24/5,sent,"{
    'CSV': 'Q8CS63CMFT2ASTML',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20393,1,in_invoice,S/FRA/2024/0587,24/26,sent,"{
    'CSV': '4ER9NLV93VLEWNCJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20388,1,in_invoice,S/FRA/2024/0586,24/11,sent,"{
    'CSV': 'R4UZLPGSYN4VJG6L',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20390,1,in_invoice,S/FRA/2024/0585,24/18,sent,"{
    'CSV': 'XTXUWJSVFF4F3NYP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20389,1,in_invoice,S/FRA/2024/0584,24/17,sent,"{
    'CSV': 'M9MBHSY738ZWB4QG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20381,1,in_invoice,S/FRA/2024/0583,FMI/6371,sent_modified,"{
    'CSV': 'ZMS3KCWH67JJD5FU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20387,1,in_invoice,S/FRA/2024/0582,24/9,sent,"{
    'CSV': 'W8K6HCAEN32WJPXW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20213,1,in_invoice,S/FRA/2024/0581,C4/106929,sent,"{
    'CSV': '52K9ADM8E2MJZWND',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20318,1,in_invoice,S/FRA/2024/0580,65175,sent,"{
    'CSV': 'R9PA3PKTBPFKX2WU',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19843,1,in_invoice,S/FRA/2024/0578,2223,sent,"{
    'CSV': 'NBF4E83RF5C4CL74',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19878,1,in_invoice,S/FRA/2024/0577,2228/F-1502,sent,"{
    'CSV': 'HMMU2BKA6JUASLD3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19876,1,in_invoice,S/FRA/2024/0576,FA004675,sent,"{
    'CSV': 'XDRQAFVZMYBAPM9T',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19989,1,in_invoice,S/FRA/2024/0575,24-0026,sent,"{
    'CSV': 'F8622Y9T2934AU8A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19881,1,in_invoice,S/FRA/2024/0574,03/2024,sent,"{
    'CSV': 'YTBXHQ5GSGTRPJF3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19720,1,in_invoice,S/FRA/2024/0573,FV21945,sent,"{
    'CSV': 'WXW2AGXPU3A7R4VD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19352,1,in_invoice,S/FRA/2024/0572,FV21919,sent,"{
    'CSV': '8YPWQS235T2HWCUE',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20277,1,in_invoice,S/FRA/2024/0569,2024/010,sent,"{
    'CSV': 'QJKM2PWQZSQ3KJEK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20278,1,in_invoice,S/FRA/2024/0568,31,sent,"{
    'CSV': 'URD4JHCR7BCXB75V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20282,1,in_invoice,S/FRA/2024/0567,OO/2024/012,sent,"{
    'CSV': 'G66JYNHTUFCRUW8H',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20281,1,in_invoice,S/FRA/2024/0566,OO/2024/011,sent,"{
    'CSV': '9D7A78STWPFJFE6W',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20280,1,in_invoice,S/FRA/2024/0565,OO/2024/010,sent,"{
    'CSV': 'SFL5YVGLZUB2JEJA',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20279,1,in_invoice,S/FRA/2024/0564,OO/2024/009,sent,"{
    'CSV': 'F2PL4N6V5W2DQJMD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20075,1,in_invoice,S/FRA/2024/0563,24/562,sent,"{
    'CSV': 'QH7M46MMD276A5UJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20079,1,in_invoice,S/FRA/2024/0562,A2406586,sent,"{
    'CSV': 'EP95874C4Y7LY3A9',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20077,1,in_invoice,S/FRA/2024/0561,24/564,sent,"{
    'CSV': 'DWRWSVH5W4DU7CZK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20073,1,in_invoice,S/FRA/2024/0560,24/560,sent,"{
    'CSV': '4V25RKQKPD9SNL4A',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20076,1,in_invoice,S/FRA/2024/0559,24/563,sent,"{
    'CSV': 'DYDU5BYFDH7QRWUK',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20080,1,in_invoice,S/FRA/2024/0558,3.899/F,sent,"{
    'CSV': 'EY5YRQZHQ4J6ZMAG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20078,1,in_invoice,S/FRA/2024/0557,24/565,sent,"{
    'CSV': '4KNVZ8ZDDD8ENLNY',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20082,1,in_invoice,S/FRA/2024/0556,FM24-2202,sent,"{
    'CSV': 'KQLE7N9M778XML3Q',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20093,1,in_invoice,S/FRA/2024/0555,FRO20241655707,sent,"{
    'CSV': 'TYCVKVZRD3VP9VXR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20103,1,in_invoice,S/FRA/2024/0554,000D006459,sent,"{
    'CSV': 'X4XUR6NBXCPCCPEX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20104,1,in_invoice,S/FRA/2024/0552,000G007182,sent,"{
    'CSV': '5PNEFV3VW4JJ9C3N',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20105,1,in_invoice,S/FRA/2024/0551,000G007181,sent,"{
    'CSV': '32DYQJYQXQVECP99',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20074,1,in_invoice,S/FRA/2024/0550,24/561,sent,"{
    'CSV': 'NB3SZ9NUGVGA2CHH',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20151,1,in_invoice,S/FRA/2024/0547,2835550,sent,"{
    'CSV': 'XRA9873PPB5XBNNC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20072,1,in_invoice,S/FRA/2024/0546,24/559,sent,"{
    'CSV': '6R2XYW9E84ALS7WR',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20152,1,in_invoice,S/FRA/2024/0544,1HSN240900285401,sent,"{
    'CSV': 'U8BHE3SKKV47FGG8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20024,1,in_invoice,S/FRA/2024/0541,12,sent,"{
    'CSV': '5CBFJ8EC87RK839V',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20023,1,in_invoice,S/FRA/2024/0540,24/19,sent,"{
    'CSV': 'U43ASWPFRNMHA6J6',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
20002,1,in_invoice,S/FRA/2024/0539,18742401P0226262,sent,"{
    'CSV': '3X7EPHKUQZZJMJWM',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19955,1,in_invoice,S/FRA/2024/0537,95-223304,sent,"{
    'CSV': 'NTAEGU3E2AAR53JB',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19956,1,in_invoice,S/FRA/2024/0536,95-223619,sent,"{
    'CSV': 'VJTWX3QRH4U49JEV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19957,1,in_invoice,S/FRA/2024/0535,040/325993,sent,"{
    'CSV': 'AFNZ3R773QAP6UJZ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19958,1,in_invoice,S/FRA/2024/0534,185,sent,"{
    'CSV': 'PFQB6R6XC4JB2HF8',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19959,1,in_invoice,S/FRA/2024/0533,184,sent,"{
    'CSV': '4EPX2N79KNZMELW3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19960,1,in_invoice,S/FRA/2024/0532,186,sent,"{
    'CSV': 'MWEN4G8YZ5UB56KG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19962,1,in_invoice,S/FRA/2024/0531,09424006275,sent,"{
    'CSV': 'AST2RPRYEK3G8GT5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19986,1,in_invoice,S/FRA/2024/0530,20240492,sent,"{
    'CSV': 'GUMJNR3FZX38CFRQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19963,1,in_invoice,S/FRA/2024/0529,A-V2024-00004306292,sent,"{
    'CSV': 'JNX34DFL547HLYDP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19964,1,in_invoice,S/FRA/2024/0528,108,sent,"{
    'CSV': '9YGB9C4NFFN7GLMX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19961,1,in_invoice,S/FRA/2024/0527,A/ 3044/2024,sent,"{
    'CSV': 'WPYX7WNHLVRFCL8Z',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19965,1,in_invoice,S/FRA/2024/0526,A/000182/24,sent,"{
    'CSV': 'QJGMDXVQY4XGCEAV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19966,1,in_invoice,S/FRA/2024/0525,57,sent,"{
    'CSV': 'DJ43H6X5DXLF2S36',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19952,1,in_invoice,S/FRA/2024/0524,119-2024,sent,"{
    'CSV': 'CA7XJHZ2EA97MNHF',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19951,1,in_invoice,S/FRA/2024/0523,2024/060,sent,"{
    'CSV': 'E59DQDJ9LZU2XF87',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19936,1,in_invoice,S/FRA/2024/0522,6.207 A,sent,"{
    'CSV': 'AWAH9885GWWW4FYX',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19981,1,in_invoice,S/FRA/2024/0521,018-0009-214799,sent,"{
    'CSV': '3F3FX48MDFPM2WJC',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19651,1,in_invoice,S/FRA/2024/0520,FA 241947,sent,"{
    'CSV': 'WMVPK9EC4KXBJCEW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19935,1,in_invoice,S/FRA/2024/0519,6.338 A,sent,"{
    'CSV': 'TFHMV8W4F832FHQ5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19990,1,in_invoice,S/FRA/2024/0518,S240103624,sent,"{
    'CSV': '7QQSXHYTRCS98CT4',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19985,1,in_invoice,S/FRA/2024/0516,000224,sent,"{
    'CSV': 'PP8PP393G3R5GTYM',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19984,1,in_invoice,S/FRA/2024/0515,000223,sent,"{
    'CSV': '64B9XB9K5UVWKAB7',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19983,1,in_invoice,S/FRA/2024/0514,A/24-0176,sent,"{
    'CSV': '3MJVEV52U8W2DFWW',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19982,1,in_invoice,S/FRA/2024/0513,121-2024,sent,"{
    'CSV': 'L68823ZRVUPNBEMV',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19953,1,in_invoice,S/FRA/2024/0512,84/EST,sent,"{
    'CSV': 'B9YR7MTQT2CDPUAP',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19954,1,in_invoice,S/FRA/2024/0511,152/2024,sent,"{
    'CSV': 'SXLFHB3GBAX4DYHJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19721,1,in_invoice,S/FRA/2024/0510,3449F24,sent,"{
    'CSV': 'G34QW3EEDLUHV5KL',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19859,1,in_invoice,S/FRA/2024/0509,A10019126556-0924,sent,"{
    'CSV': 'KBJ3YR898ZPULT28',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19858,1,in_invoice,S/FRA/2024/0508,A10019163455-0924,sent,"{
    'CSV': '4NDUSEXTQE66RRV3',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19860,1,in_invoice,S/FRA/2024/0507,312-KF24-10581,sent,"{
    'CSV': 'WB4B93N2XSQXJ6XQ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19855,1,in_invoice,S/FRA/2024/0506,FAO241834,sent,"{
    'CSV': 'FC8LR3K8X5Q52TKD',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19649,1,in_invoice,S/FRA/2024/0505,FM24-1968,sent,"{
    'CSV': '28CSRYB8SZE9F93C',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19909,1,in_invoice,S/FRA/2024/0504,ES447JZABEY,sent,"{
    'CSV': 'EGHGDXC8GP7BY5LG',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19808,1,in_invoice,S/FRA/2024/0503,ES44248ABEY,sent,"{
    'CSV': 'EXKH8TWNL2BCGA3E',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19857,1,in_invoice,S/FRA/2024/0502,ES443RUABEY,sent,"{
    'CSV': '584F7EBAYNN3NBE5',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
19910,1,in_invoice,S/FRA/2024/0501,ES447LQABEY,sent,"{
    'CSV': 'XCT3Q6U3BBZDMQGJ',
    'DatosPresentacion': {
        'NIFPresentador': 'B74125311',
        'TimestampPre"
